# L TT EE BB TE PP TP EP RR
6.3730000000e+03 1.3501000000e-02 8.1312000000e-05 0.0000000000e+00 1.0939000000e-04 3.5229000000e-10 1.9456000000e-08 1.0226000000e-11 1.0215945319e-15
6.3740000000e+03 1.3487000000e-02 8.1145000000e-05 0.0000000000e+00 1.0988000000e-04 3.5220000000e-10 1.9440000000e-08 1.0200000000e-11 1.0205964636e-15
6.3750000000e+03 1.3473000000e-02 8.0985000000e-05 0.0000000000e+00 1.1038000000e-04 3.5211000000e-10 1.9425000000e-08 1.0173000000e-11 1.0195994919e-15
6.3760000000e+03 1.3458000000e-02 8.0810000000e-05 0.0000000000e+00 1.1086000000e-04 3.5202000000e-10 1.9409000000e-08 1.0147000000e-11 1.0186036156e-15
6.3770000000e+03 1.3444000000e-02 8.0643000000e-05 0.0000000000e+00 1.1135000000e-04 3.5193000000e-10 1.9394000000e-08 1.0121000000e-11 1.0176088332e-15
6.3780000000e+03 1.3430000000e-02 8.0491000000e-05 0.0000000000e+00 1.1183000000e-04 3.5184000000e-10 1.9379000000e-08 1.0095000000e-11 1.0166151436e-15
6.3790000000e+03 1.3416000000e-02 8.0324000000e-05 0.0000000000e+00 1.1230000000e-04 3.5175000000e-10 1.9363000000e-08 1.0070000000e-11 1.0156225453e-15
6.3800000000e+03 1.3402000000e-02 8.0165000000e-05 0.0000000000e+00 1.1277000000e-04 3.5166000000e-10 1.9348000000e-08 1.0044000000e-11 1.0146310369e-15
6.3810000000e+03 1.3387000000e-02 7.9998000000e-05 0.0000000000e+00 1.1323000000e-04 3.5157000000e-10 1.9332000000e-08 1.0019000000e-11 1.0136406173e-15
6.3820000000e+03 1.3373000000e-02 7.9839000000e-05 0.0000000000e+00 1.1369000000e-04 3.5148000000e-10 1.9316000000e-08 9.9946000000e-12 1.0126512850e-15
6.3830000000e+03 1.3359000000e-02 7.9681000000e-05 0.0000000000e+00 1.1414000000e-04 3.5139000000e-10 1.9301000000e-08 9.9700000000e-12 1.0116630387e-15
6.3840000000e+03 1.3345000000e-02 7.9522000000e-05 0.0000000000e+00 1.1459000000e-04 3.5130000000e-10 1.9285000000e-08 9.9457000000e-12 1.0106758771e-15
6.3850000000e+03 1.3330000000e-02 7.9364000000e-05 0.0000000000e+00 1.1503000000e-04 3.5121000000e-10 1.9270000000e-08 9.9216000000e-12 1.0096897988e-15
6.3860000000e+03 1.3316000000e-02 7.9206000000e-05 0.0000000000e+00 1.1547000000e-04 3.5112000000e-10 1.9254000000e-08 9.8977000000e-12 1.0087048025e-15
6.3870000000e+03 1.3302000000e-02 7.9048000000e-05 0.0000000000e+00 1.1589000000e-04 3.5103000000e-10 1.9238000000e-08 9.8741000000e-12 1.0077208870e-15
6.3880000000e+03 1.3287000000e-02 7.8890000000e-05 0.0000000000e+00 1.1632000000e-04 3.5094000000e-10 1.9223000000e-08 9.8507000000e-12 1.0067380509e-15
6.3890000000e+03 1.3274000000e-02 7.8740000000e-05 0.0000000000e+00 1.1674000000e-04 3.5085000000e-10 1.9207000000e-08 9.8276000000e-12 1.0057562928e-15
6.3900000000e+03 1.3259000000e-02 7.8582000000e-05 0.0000000000e+00 1.1714000000e-04 3.5076000000e-10 1.9191000000e-08 9.8046000000e-12 1.0047756115e-15
6.3910000000e+03 1.3245000000e-02 7.8425000000e-05 0.0000000000e+00 1.1756000000e-04 3.5067000000e-10 1.9175000000e-08 9.7819000000e-12 1.0037960056e-15
6.3920000000e+03 1.3230000000e-02 7.8275000000e-05 0.0000000000e+00 1.1796000000e-04 3.5058000000e-10 1.9160000000e-08 9.7595000000e-12 1.0028174739e-15
6.3930000000e+03 1.3216000000e-02 7.8126000000e-05 0.0000000000e+00 1.1836000000e-04 3.5049000000e-10 1.9144000000e-08 9.7372000000e-12 1.0018400149e-15
6.3940000000e+03 1.3201000000e-02 7.7961000000e-05 0.0000000000e+00 1.1875000000e-04 3.5040000000e-10 1.9128000000e-08 9.7152000000e-12 1.0008636275e-15
6.3950000000e+03 1.3187000000e-02 7.7812000000e-05 0.0000000000e+00 1.1914000000e-04 3.5031000000e-10 1.9112000000e-08 9.6935000000e-12 9.9988831027e-16
6.3960000000e+03 1.3172000000e-02 7.7656000000e-05 0.0000000000e+00 1.1951000000e-04 3.5022000000e-10 1.9096000000e-08 9.6719000000e-12 9.9891406193e-16
6.3970000000e+03 1.3158000000e-02 7.7507000000e-05 0.0000000000e+00 1.1989000000e-04 3.5013000000e-10 1.9081000000e-08 9.6506000000e-12 9.9794088118e-16
6.3980000000e+03 1.3143000000e-02 7.7358000000e-05 0.0000000000e+00 1.2027000000e-04 3.5004000000e-10 1.9065000000e-08 9.6295000000e-12 9.9696876672e-16
6.3990000000e+03 1.3129000000e-02 7.7202000000e-05 0.0000000000e+00 1.2063000000e-04 3.4995000000e-10 1.9049000000e-08 9.6086000000e-12 9.9599771724e-16
6.4000000000e+03 1.3114000000e-02 7.7046000000e-05 0.0000000000e+00 1.2100000000e-04 3.4986000000e-10 1.9033000000e-08 9.5880000000e-12 9.9502773145e-16
6.4010000000e+03 1.3100000000e-02 7.6898000000e-05 0.0000000000e+00 1.2136000000e-04 3.4977000000e-10 1.9017000000e-08 9.5676000000e-12 9.9405880804e-16
6.4020000000e+03 1.3085000000e-02 7.6750000000e-05 0.0000000000e+00 1.2171000000e-04 3.4968000000e-10 1.9001000000e-08 9.5474000000e-12 9.9309094573e-16
6.4030000000e+03 1.3070000000e-02 7.6602000000e-05 0.0000000000e+00 1.2206000000e-04 3.4959000000e-10 1.8985000000e-08 9.5274000000e-12 9.9212414322e-16
6.4040000000e+03 1.3055000000e-02 7.6447000000e-05 0.0000000000e+00 1.2241000000e-04 3.4951000000e-10 1.8969000000e-08 9.5077000000e-12 9.9115839922e-16
6.4050000000e+03 1.3041000000e-02 7.6292000000e-05 0.0000000000e+00 1.2275000000e-04 3.4942000000e-10 1.8953000000e-08 9.4882000000e-12 9.9019371243e-16
6.4060000000e+03 1.3026000000e-02 7.6144000000e-05 0.0000000000e+00 1.2308000000e-04 3.4933000000e-10 1.8937000000e-08 9.4689000000e-12 9.8923008157e-16
6.4070000000e+03 1.3012000000e-02 7.5990000000e-05 0.0000000000e+00 1.2341000000e-04 3.4924000000e-10 1.8921000000e-08 9.4498000000e-12 9.8826750536e-16
6.4080000000e+03 1.2998000000e-02 7.5843000000e-05 0.0000000000e+00 1.2373000000e-04 3.4915000000e-10 1.8905000000e-08 9.4309000000e-12 9.8730598250e-16
6.4090000000e+03 1.2983000000e-02 7.5696000000e-05 0.0000000000e+00 1.2405000000e-04 3.4906000000e-10 1.8889000000e-08 9.4123000000e-12 9.8634551172e-16
6.4100000000e+03 1.2968000000e-02 7.5541000000e-05 0.0000000000e+00 1.2438000000e-04 3.4897000000e-10 1.8873000000e-08 9.3939000000e-12 9.8538609173e-16
6.4110000000e+03 1.2953000000e-02 7.5387000000e-05 0.0000000000e+00 1.2469000000e-04 3.4888000000e-10 1.8857000000e-08 9.3757000000e-12 9.8442772125e-16
6.4120000000e+03 1.2939000000e-02 7.5241000000e-05 0.0000000000e+00 1.2500000000e-04 3.4879000000e-10 1.8841000000e-08 9.3577000000e-12 9.8347039900e-16
6.4130000000e+03 1.2924000000e-02 7.5087000000e-05 0.0000000000e+00 1.2530000000e-04 3.4870000000e-10 1.8825000000e-08 9.3399000000e-12 9.8251412372e-16
6.4140000000e+03 1.2909000000e-02 7.4941000000e-05 0.0000000000e+00 1.2560000000e-04 3.4861000000e-10 1.8808000000e-08 9.3224000000e-12 9.8155889412e-16
6.4150000000e+03 1.2895000000e-02 7.4795000000e-05 0.0000000000e+00 1.2590000000e-04 3.4853000000e-10 1.8792000000e-08 9.3050000000e-12 9.8060470893e-16
6.4160000000e+03 1.2880000000e-02 7.4641000000e-05 0.0000000000e+00 1.2620000000e-04 3.4844000000e-10 1.8776000000e-08 9.2879000000e-12 9.7965156687e-16
6.4170000000e+03 1.2866000000e-02 7.4496000000e-05 0.0000000000e+00 1.2648000000e-04 3.4835000000e-10 1.8760000000e-08 9.2710000000e-12 9.7869946669e-16
6.4180000000e+03 1.2851000000e-02 7.4343000000e-05 0.0000000000e+00 1.2676000000e-04 3.4826000000e-10 1.8744000000e-08 9.2543000000e-12 9.7774840711e-16
6.4190000000e+03 1.2837000000e-02 7.4197000000e-05 0.0000000000e+00 1.2705000000e-04 3.4817000000e-10 1.8727000000e-08 9.2378000000e-12 9.7679838687e-16
6.4200000000e+03 1.2822000000e-02 7.4052000000e-05 0.0000000000e+00 1.2732000000e-04 3.4808000000e-10 1.8711000000e-08 9.2216000000e-12 9.7584940469e-16
6.4210000000e+03 1.2807000000e-02 7.3899000000e-05 0.0000000000e+00 1.2759000000e-04 3.4799000000e-10 1.8695000000e-08 9.2055000000e-12 9.7490145933e-16
6.4220000000e+03 1.2792000000e-02 7.3754000000e-05 0.0000000000e+00 1.2786000000e-04 3.4790000000e-10 1.8679000000e-08 9.1897000000e-12 9.7395454951e-16
6.4230000000e+03 1.2777000000e-02 7.3602000000e-05 0.0000000000e+00 1.2813000000e-04 3.4782000000e-10 1.8662000000e-08 9.1740000000e-12 9.7300867398e-16
6.4240000000e+03 1.2762000000e-02 7.3450000000e-05 0.0000000000e+00 1.2839000000e-04 3.4773000000e-10 1.8646000000e-08 9.1586000000e-12 9.7206383149e-16
6.4250000000e+03 1.2747000000e-02 7.3305000000e-05 0.0000000000e+00 1.2865000000e-04 3.4764000000e-10 1.8630000000e-08 9.1434000000e-12 9.7112002076e-16
6.4260000000e+03 1.2733000000e-02 7.3153000000e-05 0.0000000000e+00 1.2890000000e-04 3.4755000000e-10 1.8614000000e-08 9.1284000000e-12 9.7017724056e-16
6.4270000000e+03 1.2718000000e-02 7.3002000000e-05 0.0000000000e+00 1.2916000000e-04 3.4746000000e-10 1.8597000000e-08 9.1136000000e-12 9.6923548962e-16
6.4280000000e+03 1.2703000000e-02 7.2857000000e-05 0.0000000000e+00 1.2940000000e-04 3.4737000000e-10 1.8581000000e-08 9.0990000000e-12 9.6829476670e-16
6.4290000000e+03 1.2689000000e-02 7.2706000000e-05 0.0000000000e+00 1.2964000000e-04 3.4728000000e-10 1.8565000000e-08 9.0846000000e-12 9.6735507055e-16
6.4300000000e+03 1.2673000000e-02 7.2555000000e-05 0.0000000000e+00 1.2988000000e-04 3.4720000000e-10 1.8548000000e-08 9.0704000000e-12 9.6641639992e-16
6.4310000000e+03 1.2658000000e-02 7.2411000000e-05 0.0000000000e+00 1.3012000000e-04 3.4711000000e-10 1.8532000000e-08 9.0565000000e-12 9.6547875356e-16
6.4320000000e+03 1.2644000000e-02 7.2260000000e-05 0.0000000000e+00 1.3036000000e-04 3.4702000000e-10 1.8516000000e-08 9.0427000000e-12 9.6454213023e-16
6.4330000000e+03 1.2629000000e-02 7.2109000000e-05 0.0000000000e+00 1.3059000000e-04 3.4693000000e-10 1.8499000000e-08 9.0291000000e-12 9.6360652869e-16
6.4340000000e+03 1.2614000000e-02 7.1958000000e-05 0.0000000000e+00 1.3082000000e-04 3.4684000000e-10 1.8483000000e-08 9.0157000000e-12 9.6267194770e-16
6.4350000000e+03 1.2599000000e-02 7.1808000000e-05 0.0000000000e+00 1.3104000000e-04 3.4675000000e-10 1.8466000000e-08 9.0026000000e-12 9.6173838601e-16
6.4360000000e+03 1.2585000000e-02 7.1657000000e-05 0.0000000000e+00 1.3126000000e-04 3.4667000000e-10 1.8450000000e-08 8.9896000000e-12 9.6080584239e-16
6.4370000000e+03 1.2570000000e-02 7.1505000000e-05 0.0000000000e+00 1.3149000000e-04 3.4658000000e-10 1.8434000000e-08 8.9769000000e-12 9.5987431561e-16
6.4380000000e+03 1.2555000000e-02 7.1352000000e-05 0.0000000000e+00 1.3170000000e-04 3.4649000000e-10 1.8417000000e-08 8.9643000000e-12 9.5894380442e-16
6.4390000000e+03 1.2540000000e-02 7.1206000000e-05 0.0000000000e+00 1.3191000000e-04 3.4640000000e-10 1.8401000000e-08 8.9519000000e-12 9.5801430761e-16
6.4400000000e+03 1.2525000000e-02 7.1052000000e-05 0.0000000000e+00 1.3212000000e-04 3.4631000000e-10 1.8384000000e-08 8.9398000000e-12 9.5708582392e-16
6.4410000000e+03 1.2510000000e-02 7.0905000000e-05 0.0000000000e+00 1.3233000000e-04 3.4623000000e-10 1.8368000000e-08 8.9278000000e-12 9.5615835215e-16
6.4420000000e+03 1.2495000000e-02 7.0750000000e-05 0.0000000000e+00 1.3253000000e-04 3.4614000000e-10 1.8351000000e-08 8.9160000000e-12 9.5523189105e-16
6.4430000000e+03 1.2481000000e-02 7.0601000000e-05 0.0000000000e+00 1.3274000000e-04 3.4605000000e-10 1.8335000000e-08 8.9045000000e-12 9.5430643941e-16
6.4440000000e+03 1.2465000000e-02 7.0444000000e-05 0.0000000000e+00 1.3293000000e-04 3.4596000000e-10 1.8318000000e-08 8.8931000000e-12 9.5338199599e-16
6.4450000000e+03 1.2451000000e-02 7.0294000000e-05 0.0000000000e+00 1.3313000000e-04 3.4587000000e-10 1.8302000000e-08 8.8819000000e-12 9.5245855958e-16
6.4460000000e+03 1.2436000000e-02 7.0144000000e-05 0.0000000000e+00 1.3332000000e-04 3.4579000000e-10 1.8285000000e-08 8.8709000000e-12 9.5153612895e-16
6.4470000000e+03 1.2421000000e-02 6.9992000000e-05 0.0000000000e+00 1.3351000000e-04 3.4570000000e-10 1.8269000000e-08 8.8602000000e-12 9.5061470289e-16
6.4480000000e+03 1.2406000000e-02 6.9839000000e-05 0.0000000000e+00 1.3370000000e-04 3.4561000000e-10 1.8252000000e-08 8.8496000000e-12 9.4969428018e-16
6.4490000000e+03 1.2391000000e-02 6.9686000000e-05 0.0000000000e+00 1.3389000000e-04 3.4552000000e-10 1.8236000000e-08 8.8392000000e-12 9.4877485960e-16
6.4500000000e+03 1.2376000000e-02 6.9539000000e-05 0.0000000000e+00 1.3408000000e-04 3.4544000000e-10 1.8219000000e-08 8.8289000000e-12 9.4785643993e-16
6.4510000000e+03 1.2362000000e-02 6.9384000000e-05 0.0000000000e+00 1.3426000000e-04 3.4535000000e-10 1.8203000000e-08 8.8189000000e-12 9.4693901997e-16
6.4520000000e+03 1.2347000000e-02 6.9235000000e-05 0.0000000000e+00 1.3443000000e-04 3.4526000000e-10 1.8186000000e-08 8.8091000000e-12 9.4602259850e-16
6.4530000000e+03 1.2332000000e-02 6.9079000000e-05 0.0000000000e+00 1.3461000000e-04 3.4517000000e-10 1.8169000000e-08 8.7994000000e-12 9.4510717432e-16
6.4540000000e+03 1.2317000000e-02 6.8927000000e-05 0.0000000000e+00 1.3479000000e-04 3.4509000000e-10 1.8153000000e-08 8.7900000000e-12 9.4419274620e-16
6.4550000000e+03 1.2302000000e-02 6.8776000000e-05 0.0000000000e+00 1.3495000000e-04 3.4500000000e-10 1.8136000000e-08 8.7807000000e-12 9.4327931296e-16
6.4560000000e+03 1.2287000000e-02 6.8623000000e-05 0.0000000000e+00 1.3512000000e-04 3.4491000000e-10 1.8120000000e-08 8.7717000000e-12 9.4236687338e-16
6.4570000000e+03 1.2271000000e-02 6.8469000000e-05 0.0000000000e+00 1.3529000000e-04 3.4482000000e-10 1.8103000000e-08 8.7628000000e-12 9.4145542625e-16
6.4580000000e+03 1.2258000000e-02 6.8313000000e-05 0.0000000000e+00 1.3546000000e-04 3.4474000000e-10 1.8087000000e-08 8.7541000000e-12 9.4054497039e-16
6.4590000000e+03 1.2242000000e-02 6.8164000000e-05 0.0000000000e+00 1.3562000000e-04 3.4465000000e-10 1.8070000000e-08 8.7456000000e-12 9.3963550459e-16
6.4600000000e+03 1.2227000000e-02 6.8005000000e-05 0.0000000000e+00 1.3578000000e-04 3.4456000000e-10 1.8053000000e-08 8.7372000000e-12 9.3872702764e-16
6.4610000000e+03 1.2212000000e-02 6.7854000000e-05 0.0000000000e+00 1.3594000000e-04 3.4447000000e-10 1.8037000000e-08 8.7291000000e-12 9.3781953836e-16
6.4620000000e+03 1.2197000000e-02 6.7701000000e-05 0.0000000000e+00 1.3610000000e-04 3.4439000000e-10 1.8020000000e-08 8.7211000000e-12 9.3691303554e-16
6.4630000000e+03 1.2182000000e-02 6.7539000000e-05 0.0000000000e+00 1.3626000000e-04 3.4430000000e-10 1.8004000000e-08 8.7134000000e-12 9.3600751800e-16
6.4640000000e+03 1.2167000000e-02 6.7391000000e-05 0.0000000000e+00 1.3641000000e-04 3.4421000000e-10 1.7987000000e-08 8.7058000000e-12 9.3510298454e-16
6.4650000000e+03 1.2152000000e-02 6.7235000000e-05 0.0000000000e+00 1.3655000000e-04 3.4412000000e-10 1.7970000000e-08 8.6984000000e-12 9.3419943397e-16
6.4660000000e+03 1.2137000000e-02 6.7077000000e-05 0.0000000000e+00 1.3671000000e-04 3.4404000000e-10 1.7954000000e-08 8.6911000000e-12 9.3329686511e-16
6.4670000000e+03 1.2122000000e-02 6.6926000000e-05 0.0000000000e+00 1.3686000000e-04 3.4395000000e-10 1.7937000000e-08 8.6841000000e-12 9.3239527676e-16
6.4680000000e+03 1.2107000000e-02 6.6773000000e-05 0.0000000000e+00 1.3700000000e-04 3.4386000000e-10 1.7920000000e-08 8.6772000000e-12 9.3149466774e-16
6.4690000000e+03 1.2092000000e-02 6.6619000000e-05 0.0000000000e+00 1.3715000000e-04 3.4378000000e-10 1.7904000000e-08 8.6705000000e-12 9.3059503686e-16
6.4700000000e+03 1.2077000000e-02 6.6463000000e-05 0.0000000000e+00 1.3729000000e-04 3.4369000000e-10 1.7887000000e-08 8.6640000000e-12 9.2969638295e-16
6.4710000000e+03 1.2062000000e-02 6.6306000000e-05 0.0000000000e+00 1.3743000000e-04 3.4360000000e-10 1.7870000000e-08 8.6577000000e-12 9.2879870482e-16
6.4720000000e+03 1.2047000000e-02 6.6148000000e-05 0.0000000000e+00 1.3757000000e-04 3.4352000000e-10 1.7854000000e-08 8.6515000000e-12 9.2790200130e-16
6.4730000000e+03 1.2032000000e-02 6.5995000000e-05 0.0000000000e+00 1.3770000000e-04 3.4343000000e-10 1.7837000000e-08 8.6455000000e-12 9.2700627119e-16
6.4740000000e+03 1.2017000000e-02 6.5840000000e-05 0.0000000000e+00 1.3784000000e-04 3.4334000000e-10 1.7820000000e-08 8.6397000000e-12 9.2611151334e-16
6.4750000000e+03 1.2002000000e-02 6.5685000000e-05 0.0000000000e+00 1.3798000000e-04 3.4326000000e-10 1.7804000000e-08 8.6341000000e-12 9.2521772656e-16
6.4760000000e+03 1.1987000000e-02 6.5527000000e-05 0.0000000000e+00 1.3811000000e-04 3.4317000000e-10 1.7787000000e-08 8.6286000000e-12 9.2432490968e-16
6.4770000000e+03 1.1972000000e-02 6.5368000000e-05 0.0000000000e+00 1.3824000000e-04 3.4308000000e-10 1.7770000000e-08 8.6234000000e-12 9.2343306153e-16
6.4780000000e+03 1.1957000000e-02 6.5216000000e-05 0.0000000000e+00 1.3836000000e-04 3.4300000000e-10 1.7754000000e-08 8.6182000000e-12 9.2254218094e-16
6.4790000000e+03 1.1942000000e-02 6.5055000000e-05 0.0000000000e+00 1.3849000000e-04 3.4291000000e-10 1.7737000000e-08 8.6133000000e-12 9.2165226674e-16
6.4800000000e+03 1.1927000000e-02 6.4899000000e-05 0.0000000000e+00 1.3862000000e-04 3.4282000000e-10 1.7720000000e-08 8.6085000000e-12 9.2076331777e-16
6.4810000000e+03 1.1911000000e-02 6.4742000000e-05 0.0000000000e+00 1.3875000000e-04 3.4274000000e-10 1.7704000000e-08 8.6040000000e-12 9.1987533285e-16
6.4820000000e+03 1.1897000000e-02 6.4592000000e-05 0.0000000000e+00 1.3886000000e-04 3.4265000000e-10 1.7687000000e-08 8.5995000000e-12 9.1898831083e-16
6.4830000000e+03 1.1882000000e-02 6.4432000000e-05 0.0000000000e+00 1.3898000000e-04 3.4256000000e-10 1.7670000000e-08 8.5953000000e-12 9.1810225054e-16
6.4840000000e+03 1.1867000000e-02 6.4278000000e-05 0.0000000000e+00 1.3910000000e-04 3.4248000000e-10 1.7654000000e-08 8.5912000000e-12 9.1721715082e-16
6.4850000000e+03 1.1852000000e-02 6.4121000000e-05 0.0000000000e+00 1.3922000000e-04 3.4239000000e-10 1.7637000000e-08 8.5873000000e-12 9.1633301052e-16
6.4860000000e+03 1.1837000000e-02 6.3964000000e-05 0.0000000000e+00 1.3933000000e-04 3.4230000000e-10 1.7620000000e-08 8.5835000000e-12 9.1544982847e-16
6.4870000000e+03 1.1821000000e-02 6.3804000000e-05 0.0000000000e+00 1.3946000000e-04 3.4222000000e-10 1.7604000000e-08 8.5800000000e-12 9.1456760352e-16
6.4880000000e+03 1.1807000000e-02 6.3650000000e-05 0.0000000000e+00 1.3956000000e-04 3.4213000000e-10 1.7587000000e-08 8.5765000000e-12 9.1368633452e-16
6.4890000000e+03 1.1792000000e-02 6.3495000000e-05 0.0000000000e+00 1.3967000000e-04 3.4204000000e-10 1.7570000000e-08 8.5733000000e-12 9.1280602031e-16
6.4900000000e+03 1.1776000000e-02 6.3337000000e-05 0.0000000000e+00 1.3979000000e-04 3.4196000000e-10 1.7554000000e-08 8.5702000000e-12 9.1192665973e-16
6.4910000000e+03 1.1761000000e-02 6.3179000000e-05 0.0000000000e+00 1.3991000000e-04 3.4187000000e-10 1.7537000000e-08 8.5673000000e-12 9.1104825165e-16
6.4920000000e+03 1.1747000000e-02 6.3025000000e-05 0.0000000000e+00 1.4001000000e-04 3.4179000000e-10 1.7520000000e-08 8.5645000000e-12 9.1017079492e-16
6.4930000000e+03 1.1731000000e-02 6.2864000000e-05 0.0000000000e+00 1.4012000000e-04 3.4170000000e-10 1.7504000000e-08 8.5619000000e-12 9.0929428837e-16
6.4940000000e+03 1.1717000000e-02 6.2707000000e-05 0.0000000000e+00 1.4022000000e-04 3.4161000000e-10 1.7487000000e-08 8.5595000000e-12 9.0841873088e-16
6.4950000000e+03 1.1702000000e-02 6.2557000000e-05 0.0000000000e+00 1.4032000000e-04 3.4153000000e-10 1.7470000000e-08 8.5572000000e-12 9.0754412129e-16
6.4960000000e+03 1.1687000000e-02 6.2398000000e-05 0.0000000000e+00 1.4043000000e-04 3.4144000000e-10 1.7454000000e-08 8.5551000000e-12 9.0667045847e-16
6.4970000000e+03 1.1672000000e-02 6.2244000000e-05 0.0000000000e+00 1.4054000000e-04 3.4136000000e-10 1.7437000000e-08 8.5532000000e-12 9.0579774127e-16
6.4980000000e+03 1.1657000000e-02 6.2088000000e-05 0.0000000000e+00 1.4064000000e-04 3.4127000000e-10 1.7420000000e-08 8.5514000000e-12 9.0492596856e-16
6.4990000000e+03 1.1642000000e-02 6.1930000000e-05 0.0000000000e+00 1.4073000000e-04 3.4118000000e-10 1.7404000000e-08 8.5498000000e-12 9.0405513919e-16
6.5000000000e+03 1.1628000000e-02 6.1770000000e-05 0.0000000000e+00 1.4083000000e-04 3.4110000000e-10 1.7387000000e-08 8.5483000000e-12 9.0318525203e-16
6.5010000000e+03 1.1612000000e-02 6.1616000000e-05 0.0000000000e+00 1.4093000000e-04 3.4101000000e-10 1.7370000000e-08 8.5470000000e-12 9.0231630595e-16
6.5020000000e+03 1.1598000000e-02 6.1459000000e-05 0.0000000000e+00 1.4102000000e-04 3.4093000000e-10 1.7354000000e-08 8.5458000000e-12 9.0144829981e-16
6.5030000000e+03 1.1583000000e-02 6.1302000000e-05 0.0000000000e+00 1.4112000000e-04 3.4084000000e-10 1.7337000000e-08 8.5448000000e-12 9.0058123248e-16
6.5040000000e+03 1.1568000000e-02 6.1148000000e-05 0.0000000000e+00 1.4121000000e-04 3.4075000000e-10 1.7320000000e-08 8.5440000000e-12 8.9971510283e-16
6.5050000000e+03 1.1553000000e-02 6.0995000000e-05 0.0000000000e+00 1.4130000000e-04 3.4067000000e-10 1.7304000000e-08 8.5433000000e-12 8.9884990974e-16
6.5060000000e+03 1.1537000000e-02 6.0838000000e-05 0.0000000000e+00 1.4139000000e-04 3.4058000000e-10 1.7287000000e-08 8.5428000000e-12 8.9798565207e-16
6.5070000000e+03 1.1523000000e-02 6.0680000000e-05 0.0000000000e+00 1.4148000000e-04 3.4050000000e-10 1.7270000000e-08 8.5424000000e-12 8.9712232869e-16
6.5080000000e+03 1.1508000000e-02 6.0527000000e-05 0.0000000000e+00 1.4156000000e-04 3.4041000000e-10 1.7254000000e-08 8.5422000000e-12 8.9625993850e-16
6.5090000000e+03 1.1493000000e-02 6.0366000000e-05 0.0000000000e+00 1.4166000000e-04 3.4033000000e-10 1.7237000000e-08 8.5421000000e-12 8.9539848035e-16
6.5100000000e+03 1.1478000000e-02 6.0217000000e-05 0.0000000000e+00 1.4174000000e-04 3.4024000000e-10 1.7221000000e-08 8.5422000000e-12 8.9453795314e-16
6.5110000000e+03 1.1463000000e-02 6.0059000000e-05 0.0000000000e+00 1.4183000000e-04 3.4015000000e-10 1.7204000000e-08 8.5424000000e-12 8.9367835573e-16
6.5120000000e+03 1.1448000000e-02 5.9906000000e-05 0.0000000000e+00 1.4191000000e-04 3.4007000000e-10 1.7187000000e-08 8.5428000000e-12 8.9281968702e-16
